,Unnamed: 0,Name,TripAdvisorLink,status,pricestatus,adress,city,phone,email,website,rating,reviews,subcat,detail,Thuisbezorgd,TheFork
26,26,Restaurant Rafi,https://www.tripadvisor.com/Restaurant_Review-g188590-d18893977-Reviews-Restaurant_Rafi-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Palmdwarsstraat 13, 1015 HV Amsterdam The Netherlands",Amsterdam,['+31 20 358 6661'],['info@rafi.restaurant?'],http://rafi.restaurant/,5.0 ,19 reviews,N,"['PRICE RANGE']:['€8 - €20'],['CUISINES']:['Italian, Neapolitan, Campania, Northern-Italian, Central-Italian, Southern-Italian'],['Meals']:['Lunch, Dinner, Drinks'],",False,False
27,27,vijfnulvijf,https://www.tripadvisor.com/Restaurant_Review-g188590-d7346837-Reviews-Vijfnulvijf-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Insulindeweg 505, 1094 MK Amsterdam The Netherlands",Amsterdam,['+31 20 358 5388'],['info@vijfnulvijf.nl?'],http://vijfnulvijf.nl/,4.0 ,70 reviews,"['Food']:['40'],['Service']:['35'],['Value']:['35'],","['PRICE RANGE']:['€20 - €30'],['Special Diets']:['Vegetarian Friendly, Vegan Options'],['Meals']:['Lunch, Dinner, Drinks'],['CUISINES']:['Asian, Japanese, Sushi'],['FEATURES']:['Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Free Wifi, Takeout, Wheelchair Accessible, Table Service'],",True,True
28,28,Nam Kee Nieuwmarkt,https://www.tripadvisor.com/Restaurant_Review-g188590-d942169-Reviews-Nam_Kee_Nieuwmarkt-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Geldersekade 117, 1011 EN Amsterdam The Netherlands",Amsterdam,['+31 20 639 2848'],[],http://namkee.net/locaties,3.5 ,262 reviews,"['Food']:['40'],['Service']:['30'],['Value']:['40'],['Atmosphere']:['30'],","['CUISINES']:['Chinese, Asian'],['Special Diets']:['Vegetarian Friendly'],['Meals']:['Lunch, Dinner, Late Night'],",False,False
29,29,Palmyra Syrian Restaurant,https://www.tripadvisor.com/Restaurant_Review-g188590-d17762209-Reviews-Palmyra_Syrian_Restaurant-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Nieuwezijds Voorburgwal 53H, 1012 RD Amsterdam The Netherlands",Amsterdam,['+31 6 18434863'],['palmyrasyrianrestaurant@gmail.com?'],http://www.palmyrasyrianrestaurant.com/,5.0 ,136 reviews,"['Food']:['50'],['Service']:['50'],['Value']:['45'],","['PRICE RANGE']:['€15 - €30'],['CUISINES']:['Lebanese, Middle Eastern, Arabic, Assyrian'],['Special Diets']:['Vegetarian Friendly, Vegan Options'],",True,False
30,30,Kerkstraat 59,https://www.tripadvisor.com/Restaurant_Review-g188590-d4366326-Reviews-Kerkstraat_59-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Kerkstraat 59, 1017 GC Amsterdam The Netherlands",Amsterdam,[],[],http://www.kerkstraat59.com/,4.5 ,35 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],['Atmosphere']:['45'],","['CUISINES']:['Cafe, International'],['Meals']:['Lunch, Breakfast, Dinner'],['FEATURES']:['Seating, Reservations, Outdoor Seating, Serves Alcohol, Table Service'],",False,False
31,31,Umeno,https://www.tripadvisor.com/Restaurant_Review-g188590-d1012009-Reviews-Umeno-Amsterdam_North_Holland_Province.html, Unclaimed,$$$$,"Agamemnonstraat 27, 1076 LP Amsterdam The Netherlands",Amsterdam,['+31 20 676 6089'],[],http://www.umeno.nl/,4.5 ,62 reviews,"['Food']:['45'],['Service']:['40'],['Value']:['35'],['Atmosphere']:['40'],","['CUISINES']:['Japanese, Sushi, Asian'],['Meals']:['Dinner'],['FEATURES']:['Reservations, Seating, Serves Alcohol, Table Service'],",False,False
32,32,SKY Restaurant Pi,https://www.tripadvisor.com/Restaurant_Review-g188590-d3869593-Reviews-SKY_Restaurant_Pi-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Schepenbergweg 50, 1105 AT Amsterdam The Netherlands",Amsterdam,['+31 20 311 3670'],['info@fletcherhotelamsterdam.nl?'],http://www.skyrestaurantpi.nl/nl/,3.5 ,206 reviews,"['Food']:['35'],['Service']:['35'],['Value']:['35'],['Atmosphere']:['35'],","['PRICE RANGE']:['€21 - €24'],['CUISINES']:['Dutch, European, International'],['Special Diets']:['Vegetarian Friendly, Gluten Free Options'],",False,True
33,33,Stan&Co,https://www.tripadvisor.com/Restaurant_Review-g188590-d17609083-Reviews-Stan_Co-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Weesperplein 4A, 1018 XA Amsterdam The Netherlands",Amsterdam,['+31 20 205 0402'],['amsterdam@stan-co.nl?'],http://stan-co.nl/amsterdam/,4.5 ,26 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['40'],","['PRICE RANGE']:['€13 - €38'],['CUISINES']:['International, Dutch, European'],['Special Diets']:['Vegetarian Friendly'],",False,False
34,34,Lunchroom Downtown,https://www.tripadvisor.com/Restaurant_Review-g188590-d2179703-Reviews-Lunchroom_Downtown-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Reguliersdwarsstraat 31, 1017 BJ Amsterdam The Netherlands",Amsterdam,['+31 20 622 9958'],['info@lunchroomdowntown.nl?'],http://lunchroomdowntown.nl/,4.5 ,107 reviews,"['Food']:['40'],['Service']:['45'],['Value']:['45'],['Atmosphere']:['40'],","['PRICE RANGE']:['€5 - €20'],['CUISINES']:['Cafe, European, Dutch'],['Special Diets']:['Vegan Options, Gluten Free Options, Vegetarian Friendly'],",True,False
35,35,Ashoka Kinker,https://www.tripadvisor.com/Restaurant_Review-g188590-d14176608-Reviews-Ashoka_Kinker-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Kinkerstraat 7, 1053 DB Amsterdam The Netherlands",Amsterdam,['+31 20 341 7812'],['kinker@ashokarestaurant.nl?'],http://www.ashokarestaurant.nl/,4.5 ,163 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['PRICE RANGE']:['€12 - €27'],['CUISINES']:['Indian, Asian, Nepali'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],",True,True
36,36,Porto Marina,https://www.tripadvisor.com/Restaurant_Review-g188590-d5971393-Reviews-Porto_Marina-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Kinkerstraat 369, 1053 EX Amsterdam The Netherlands",Amsterdam,['+31 20 370 3990'],['portomarina369@hotmail.nl?'],http://portomarina.nl/,4.5 ,33 reviews,"['Food']:['50'],['Service']:['40'],['Value']:['45'],","['CUISINES']:['Moroccan, Mediterranean, Seafood, European'],['Special Diets']:['Vegetarian Friendly'],['Meals']:['Lunch, Dinner'],",False,False
37,37,Restaurant Le Garage,https://www.tripadvisor.com/Restaurant_Review-g188590-d696961-Reviews-Restaurant_Le_Garage-Amsterdam_North_Holland_Province.html, Claimed,$$$$,"Ruysdaelstraat 54-56 54-56, 1071 XE Amsterdam The Netherlands",Amsterdam,['+31206797176'],['info@restaurantlegarage.nl?'],https://www.legarageamsterdam.nl/,3.5 ,327 reviews,"['Food']:['35'],['Service']:['35'],['Value']:['35'],['Atmosphere']:['35'],","['PRICE RANGE']:['€37 - €37'],['CUISINES']:['Diner, French, European'],['Special Diets']:['Vegetarian Friendly'],",False,False
38,38,De Halve Maen,https://www.tripadvisor.com/Restaurant_Review-g188590-d3844771-Reviews-De_Halve_Maen-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Sloterweg 1345 1066 CM, 1066 CM Amsterdam The Netherlands",Amsterdam,['+31 20 615 3821'],[],http://dehalvemaen.com/index.html,4.0 ,48 reviews,"['Food']:['40'],['Service']:['45'],['Value']:['40'],['Atmosphere']:['45'],","['CUISINES']:['Dutch, European'],['Special Diets']:['Vegetarian Friendly'],['Meals']:['Lunch, Dinner'],",False,False
39,39,Piadina Factory,https://www.tripadvisor.com/Restaurant_Review-g188590-d10537358-Reviews-Piadina_Factory-Amsterdam_North_Holland_Province.html, Claimed,$,"Waterlooplein Waterlooplein markt, Amsterdam The Netherlands",Amsterdam,['+31 6 31163583'],N,N,5.0 ,18 reviews,N,"['PRICE RANGE']:['€6 - €8'],['CUISINES']:['Italian, Cafe, Mediterranean'],['Special Diets']:['Vegetarian Friendly'],",False,False
40,40,Restaurant Toscana,https://www.tripadvisor.com/Restaurant_Review-g188590-d1437304-Reviews-Restaurant_Toscana-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Haarlemmerdijk 176, 1013 JK Amsterdam The Netherlands",Amsterdam,['+31 20 334 6293'],['info@restaurant-toscana.nl?'],https://www.facebook.com/restaurant.toscana.haarlemmerdijk/,3.5 ,174 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['40'],","['PRICE RANGE']:['€3 - €19'],['CUISINES']:['Italian, Pizza, European'],['Special Diets']:['Vegetarian Friendly'],",True,True
41,41,Pong House of Ping,https://www.tripadvisor.com/Restaurant_Review-g188590-d20279972-Reviews-Pong_House_of_Ping-Amsterdam_North_Holland_Province.html, Claimed,N,N,Amsterdam,N,[],http://ponghouseofping.nl/,N,N,N,"['CUISINES']:['Dutch, European'],['Meals']:['Lunch, Dinner, Drinks'],",False,False
42,42,Argentina Restaurant,https://www.tripadvisor.com/Restaurant_Review-g188590-d8300065-Reviews-Argentina_Restaurant-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Damrak Damstraat 12, 1012 JM Amsterdam The Netherlands",Amsterdam,[],[],https://www.facebook.com/pages/Argentina-Restaurant/805603982880331,4.0 ,85 reviews,"['Food']:['45'],['Service']:['40'],['Value']:['40'],","['CUISINES']:['Steakhouse, Argentinean'],['Meals']:['Dinner'],['FEATURES']:['Seating, Serves Alcohol, Table Service, Reservations'],",False,False
43,43,Dionysos,https://www.tripadvisor.com/Restaurant_Review-g188590-d3506819-Reviews-Dionysos-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Overtoom 176, 1054 HR Amsterdam The Netherlands",Amsterdam,['+31 20 689 4441'],[],http://www.dionysos-taverna.nl/,4.0 ,52 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['35'],['Atmosphere']:['35'],","['CUISINES']:['Mediterranean, European, Greek'],['Special Diets']:['Vegetarian Friendly'],['Meals']:['Dinner, Lunch'],",False,True
44,44,De Kop Van Oost,https://www.tripadvisor.com/Restaurant_Review-g188590-d15673893-Reviews-De_Kop_Van_Oost-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Zeeburgerpad 1, 1018 AH Amsterdam The Netherlands",Amsterdam,['+31202386988'],['info@dekopvanoos.com?'],https://dekopvanoost.com/,4.0 ,60 reviews,"['Food']:['40'],['Service']:['45'],['Value']:['40'],","['PRICE RANGE']:['€6 - €22'],['CUISINES']:['Dutch, European, Seafood'],['Meals']:['Dinner, Lunch, Drinks'],",False,False
45,45,Le Petit Latin,https://www.tripadvisor.com/Restaurant_Review-g188590-d7938145-Reviews-Le_Petit_Latin-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Nieuwezijds Voorburgwal 306, 1012 RV Amsterdam The Netherlands",Amsterdam,['+31 20 624 9425'],[],http://www.restaurantlepetitlatin.nl/,4.0 ,45 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['CUISINES']:['French, European'],['Meals']:['Dinner'],['FEATURES']:['Reservations, Seating, Serves Alcohol, Table Service'],",False,False
46,46,Burger House,https://www.tripadvisor.com/Restaurant_Review-g188590-d7986960-Reviews-Burger_House-Amsterdam_North_Holland_Province.html, Claimed,$,"Martelaarsgracht 24, 1012 TR Amsterdam The Netherlands",Amsterdam,[],N,N,4.0 ,125 reviews,"['Food']:['45'],['Service']:['40'],['Value']:['40'],","['CUISINES']:['American, Fast Food'],['Meals']:['Lunch, Dinner, Brunch, Late Night, Drinks'],['FEATURES']:['Takeout, Reservations, Outdoor Seating, Seating, Television, Serves Alcohol, Wine and Beer, Free Wifi, Wheelchair Accessible, Table Service'],",True,False
47,47,La Zoccola Leidseplein,https://www.tripadvisor.com/Restaurant_Review-g188590-d19409911-Reviews-La_Zoccola_Leidseplein-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Lange Leidsedwarsstraat 114, 1017 NN Amsterdam The Netherlands",Amsterdam,['+31 6 82363935'],['zoccolaleidsplein@gmail.com?'],http://www.theredwinedistrict.com/,5.0 ,36 reviews,N,"['PRICE RANGE']:['€10 - €25'],['CUISINES']:['Italian, Mediterranean, Northern-Italian, Southern-Italian'],['Meals']:['Dinner, Lunch, Drinks'],",False,False
48,48,Wagamama Zuidplein - Wtc,https://www.tripadvisor.com/Restaurant_Review-g188590-d6894008-Reviews-Wagamama_Zuidplein_Wtc-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Zuidplein 12, 1077 XV Amsterdam The Netherlands",Amsterdam,['+31 20 620 3032'],[],http://www.wagamama.nl/restaurants/zuidplein,3.5 ,144 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['35'],","['CUISINES']:['Japanese, Asian'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],['Meals']:['Lunch, Dinner'],",False,False
49,49,O-Cha,https://www.tripadvisor.com/Restaurant_Review-g188590-d1437890-Reviews-O_Cha-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Binnen Bantammerstraat 1, 1011 CH Amsterdam The Netherlands",Amsterdam,['+31 20 625 9958'],N,N,4.0 ,97 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['35'],","['PRICE RANGE']:['€11 - €18'],['CUISINES']:['Asian, Thai'],['Special Diets']:['Vegetarian Friendly, Vegan Options'],",False,False
50,50,Rose's Cantina,https://www.tripadvisor.com/Restaurant_Review-g188590-d697006-Reviews-Rose_s_Cantina-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Reguliersdwarsstraat 38, 1017 BM Amsterdam The Netherlands",Amsterdam,['+31 20 625 9797'],['Info@rosescantina.com?'],http://www.rosescantina.com/,3.5 ,279 reviews,"['Food']:['35'],['Service']:['35'],['Value']:['35'],['Atmosphere']:['40'],","['PRICE RANGE']:['€22 - €34'],['CUISINES']:['Mexican'],['Meals']:['Dinner, Late Night'],",False,False
51,51,Eetcafé De Avonden,https://www.tripadvisor.com/Restaurant_Review-g188590-d10465773-Reviews-Eetcafe_De_Avonden-Amsterdam_North_Holland_Province.html, Unclaimed,$,"Middenweg 398, 1097 VA Amsterdam The Netherlands",Amsterdam,['+31 20 370 7074'],[],http://eetcafedeavonden.nl/,4.5 ,24 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['CUISINES']:['Dutch, European'],['Special Diets']:['Vegetarian Friendly'],['Meals']:['Dinner'],",False,False
52,52,Mangia Pizza & Wine da Antonio,https://www.tripadvisor.com/Restaurant_Review-g188590-d19732007-Reviews-Mangia_Pizza_Wine_da_Antonio-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Vijzelgracht 33, 1017 HN Amsterdam The Netherlands",Amsterdam,['+31 20 845 8632'],['info@pizzamangia.nl?'],http://pizzamangia.nl/,4.5 ,25 reviews,N,"['PRICE RANGE']:['€7 - €40'],['CUISINES']:['Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian'],['Meals']:['Lunch, Dinner, Brunch, Late Night'],",False,True
53,53,Pizza Heart Bar,https://www.tripadvisor.com/Restaurant_Review-g188590-d12711650-Reviews-Pizza_Heart_Bar-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Schollenbrugstraat 8, 1091 EX Amsterdam The Netherlands",Amsterdam,['+31 20 368 2547'],['sol@pizzaheartbar.nl?'],http://www.pizzaheartbar.nl/,4.0 ,66 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['40'],","['PRICE RANGE']:['€15 - €20'],['CUISINES']:['Italian, Pizza'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],",False,True
54,54,Miss Saigon,https://www.tripadvisor.com/Restaurant_Review-g188590-d3331252-Reviews-Miss_Saigon-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Bilderdijkstraat 208/210 HS, 1053 LG Amsterdam The Netherlands",Amsterdam,['+31 20 337 7520'],['info@misssaigonamsterdam.nl?'],http://www.misssaigonamsterdam.nl/,3.5 ,108 reviews,"['Food']:['35'],['Service']:['40'],['Value']:['35'],['Atmosphere']:['35'],","['CUISINES']:['Vietnamese, Asian'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],['Meals']:['Lunch, Dinner'],",False,False
55,55,VaiRenzo,https://www.tripadvisor.com/Restaurant_Review-g188590-d9587726-Reviews-VaiRenzo-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Linnaeusstraat 18, 1092 CK Amsterdam The Netherlands",Amsterdam,['+31 20 663 7771'],[],http://www.vairenzo.com/,4.5 ,28 reviews,"['Food']:['45'],['Service']:['50'],['Value']:['45'],","['PRICE RANGE']:['€8 - €35'],['CUISINES']:['Italian, Japanese, Seafood, Sushi, Asian'],['Special Diets']:['Vegetarian Friendly'],",False,False
56,56,De GroenteMeesters,https://www.tripadvisor.com/Restaurant_Review-g188590-d14066617-Reviews-De_GroenteMeesters-Amsterdam_North_Holland_Province.html, Claimed,$,"Nicolaas Berchemstraat 4-6, 1073 VR Amsterdam The Netherlands",Amsterdam,[],['info@degroentemeesters.nl?'],http://www.degroentemeesters.nl/,5.0 ,16 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['40'],","['PRICE RANGE']:['€4 - €9'],['CUISINES']:['Cafe, Soups, Healthy'],['Meals']:['Breakfast, Lunch, Brunch'],",False,False
57,57,Societe Wunderbar,https://www.tripadvisor.com/Restaurant_Review-g188590-d4721905-Reviews-Societe_Wunderbar-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Enge Kapelsteeg 3 corner Rokin 84 Dam Square, 1012 NT Amsterdam The Netherlands",Amsterdam,['+31 20 370 3448'],['info@societewunderbar.nl?'],http://www.facebook.com/SocieteWunderbar,4.5 ,56 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['50'],","['PRICE RANGE']:['€12 - €15'],['CUISINES']:['Indonesian, Asian'],['Meals']:['Dinner'],",False,False
58,58,Vennington,https://www.tripadvisor.com/Restaurant_Review-g188590-d3607450-Reviews-Vennington-Amsterdam_North_Holland_Province.html, Unclaimed,$,"Prinsenstraat 2, 1015 DC Amsterdam The Netherlands",Amsterdam,['+31 20 625 9398'],N,N,4.5 ,34 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],['Atmosphere']:['45'],","['CUISINES']:['Cafe'],['Special Diets']:['Vegetarian Friendly, Vegan Options'],['Meals']:['Breakfast, Lunch, Brunch'],",False,False
59,59,A Tavola Kadijksplein,https://www.tripadvisor.com/Restaurant_Review-g188590-d696873-Reviews-A_Tavola_Kadijksplein-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Kadijksplein 9, 1018 AC Amsterdam The Netherlands",Amsterdam,['+31 20 625 4994'],['info@atavolarestaurant.nl?'],http://www.atavolarestaurant.nl/,4.0 ,133 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['35'],['Atmosphere']:['35'],","['CUISINES']:['Italian, Mediterranean, European, Tuscan, Central-Italian'],['Special Diets']:['Vegetarian Friendly'],['Meals']:['Lunch, Dinner'],",False,True
60,60,Mangiassai,https://www.tripadvisor.com/Restaurant_Review-g188590-d3436596-Reviews-Mangiassai-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Ruyschstraat 42, 1091 CB Amsterdam The Netherlands",Amsterdam,['+31 20 665 5967'],[],http://www.mangiassai.nl/,4.0 ,79 reviews,"['Food']:['40'],['Service']:['30'],['Value']:['35'],['Atmosphere']:['30'],","['CUISINES']:['Italian, Pizza, Mediterranean, European'],['Special Diets']:['Vegetarian Friendly'],['Meals']:['Dinner, Lunch'],",True,False
61,61,Dok du Nord,https://www.tripadvisor.com/Restaurant_Review-g188590-d17655027-Reviews-Dok_du_Nord-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Noordwal 1, 1021 PX Amsterdam The Netherlands",Amsterdam,['+31 20 846 6170'],['info@dokdunord.nl?'],http://dokdunord.nl/,4.5 ,34 reviews,"['Food']:['40'],['Service']:['50'],['Value']:['45'],","['PRICE RANGE']:['€15 - €25'],['CUISINES']:['French, Mediterranean'],['Meals']:['Dinner, Drinks'],",False,False
62,62,JuiceBrothers,https://www.tripadvisor.com/Restaurant_Review-g188590-d10409266-Reviews-JuiceBrothers-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Raamsteeg 2 Off Singel canal, 1012 VZ Amsterdam The Netherlands",Amsterdam,['+31 20 422 6796'],['info@juicebro.com?'],http://www.juicebro.com/,4.5 ,25 reviews,N,"['CUISINES']:['Dutch, European'],['Special Diets']:['Vegan Options, Vegetarian Friendly'],['Meals']:['Breakfast, Drinks, Lunch, Brunch'],",True,False
63,63,Alberto pozzetto,https://www.tripadvisor.com/Restaurant_Review-g188590-d12548446-Reviews-Alberto_pozzetto-Amsterdam_North_Holland_Province.html, Unclaimed,$,"Eerste van der Helststraat 57 Winkel, 1073 AD Amsterdam The Netherlands",Amsterdam,[],N,N,4.5 ,19 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['CUISINES']:['Italian, Cafe'],['Special Diets']:['Vegetarian Friendly, Vegan Options'],['Meals']:['Lunch, Breakfast, Brunch'],",True,False
64,64,Spaghetteria Oost,https://www.tripadvisor.com/Restaurant_Review-g188590-d11829226-Reviews-Spaghetteria_Oost-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Pretoriusstraat 72A, 1092 GK Amsterdam The Netherlands",Amsterdam,[],['Info@spaghetteria-pastabar.nl?'],http://spaghetteria-pastabar.nl/,4.5 ,19 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['PRICE RANGE']:['€8 - €13'],['CUISINES']:['Italian, International, European'],['Special Diets']:['Vegetarian Friendly'],",False,False
